1,1,3,1,1,1,1,2,3,4,2,2,1291,6,215,2,1,5,10,2,2,3
2,1,3,1,1,1,1,2,3,4,2,2,1095,3,365,2,1,5,10,4,2,5
2,1,3,1,1,1,0,1,3,4,2,2,600,3,200,2,1,5,10,4,2,5
1,1,1,1,1,2,1,4,2,4,2,2,3455,9,384,2,2,5,10,4,2,5
1,1,3,1,1,1,1,1,3,4,2,2,637,3,212,2,1,5,10,5,2,4
2,1,3,1,1,1,1,1,3,4,2,2,1046,3,349,2,1,5,10,5,2,1
2,1,3,1,1,1,2,1,1,4,2,2,830,4,208,2,1,5,10,5,2,6
1,1,3,1,1,1,1,1,3,4,2,2,656,3,219,2,1,5,10,4,2,5
1,1,1,1,1,1,1,1,3,4,2,2,1999,2,1000,2,1,5,9,4,1,2
1,1,3,1,1,1,1,1,3,4,2,2,1000,2,500,2,1,5,10,2,2,2
1,1,1,1,1,1,1,1,3,4,2,2,1232,4,308,2,1,5,10,5,2,2
1,1,1,1,1,2,1,1,2,4,2,2,998,2,499,2,1,5,10,5,2,3
1,1,3,1,1,1,1,1,3,4,2,2,2085,4,521,2,2,5,10,4,2,3
1,1,3,1,4,1,1,1,3,4,2,2,2105,3,702,2,1,5,10,2,2,4
1,1,1,1,1,2,1,1,3,1,2,2,1204,4,301,2,1,5,10,4,2,2
1,1,3,1,1,1,1,1,3,4,2,2,1766,5,353,2,2,5,10,4,2,2
1,1,3,1,1,1,1,2,3,4,2,2,1738,3,579,2,1,5,10,5,1,2
2,1,1,1,1,1,1,2,1,4,2,2,1669,4,417,2,1,5,10,4,2,4
2,1,3,1,1,1,1,1,3,4,2,2,800,6,133,2,1,5,10,5,2,5
2,1,3,1,1,1,1,2,3,4,2,2,800,3,267,2,1,5,10,4,2,4
2,1,3,1,1,2,1,2,3,4,2,2,379,2,190,2,1,0,10,0,2,7
2,1,3,1,0,1,1,1,3,4,2,2,998,2,499,2,1,5,10,5,2,4
2,1,3,1,1,1,1,3,3,4,2,2,998,4,250,2,1,0,10,4,2,3
2,1,3,1,1,1,1,1,3,4,2,2,500,2,250,2,1,5,10,4,2,3
2,1,3,1,1,1,1,1,3,4,2,2,1496,4,374,2,1,5,10,4,2,2
1,1,3,1,1,2,1,4,2,4,2,2,998,4,250,2,1,5,10,4,2,3
2,1,1,1,4,1,1,1,3,3,2,2,1738,4,435,2,1,5,10,2,2,2
2,1,3,1,1,1,1,1,3,4,2,2,3272,4,818,2,1,5,9,3,2,3
2,1,1,1,1,1,1,4,3,4,2,2,1570,4,393,2,1,5,10,4,1,2
1,1,3,1,1,1,1,1,3,4,2,2,1332,2,666,2,1,5,10,4,2,2
2,1,3,1,1,1,1,1,3,4,2,2,998,3,333,2,1,5,10,4,2,4
1,1,3,1,1,1,1,1,3,4,2,2,4403,5,881,2,2,5,9,4,2,2
2,1,3,1,1,1,1,2,3,4,2,2,400,2,200,2,1,1,10,4,2,3
1,1,3,1,1,1,3,2,1,2,2,2,998,2,499,2,1,5,10,5,2,3
2,1,1,1,1,1,1,2,2,4,2,2,1498,4,375,2,1,5,10,4,2,3
2,1,1,1,1,1,1,1,3,4,2,2,1000,2,500,2,1,1,10,4,2,3
2,1,1,1,1,1,1,4,3,4,2,2,11267,8,1408,2,2,1,9,1,2,2
2,1,1,1,1,2,1,1,3,4,2,2,900,3,300,2,1,5,10,5,2,3
1,1,3,1,1,1,1,0,3,2,2,2,1200,3,400,2,1,5,10,4,2,4
1,1,3,1,1,1,1,1,3,4,2,2,1594,4,399,2,1,5,10,4,2,2
1,1,3,1,1,1,1,1,3,4,2,2,3002,4,751,2,1,5,9,4,2,2
2,1,3,1,1,1,1,1,3,4,2,2,2100,3,700,2,1,5,10,5,2,2
2,1,3,1,1,2,1,1,3,4,2,2,633,4,158,2,1,5,10,5,2,5
2,1,3,1,1,1,1,1,1,3,2,2,1996,5,399,2,2,5,10,5,2,2
1,1,1,1,1,1,3,1,3,4,2,2,448,4,112,2,1,5,10,4,2,5
2,1,3,1,1,1,1,1,3,1,2,2,2618,4,655,2,2,5,10,5,2,3
2,1,3,1,1,1,1,2,3,4,2,2,1089,3,363,2,1,5,10,5,2,2
2,1,3,1,1,1,1,1,3,2,2,2,1190,4,298,2,1,5,10,5,2,2
1,1,3,1,0,2,1,1,3,4,2,2,1789,5,358,2,1,0,10,0,2,6
1,1,1,1,1,1,1,1,3,4,2,2,998,2,499,2,1,5,10,5,2,3
1,1,3,1,5,2,1,1,3,4,2,2,2032,4,508,2,1,5,10,5,2,3
1,1,1,1,1,1,1,1,3,2,2,2,3067,3,1022,2,1,5,9,4,1,1
1,1,3,1,4,1,1,2,3,1,2,2,2004,6,334,2,1,5,10,4,1,2
1,1,3,1,5,2,1,1,1,4,2,2,830,4,208,2,1,5,10,4,2,6
1,1,3,1,1,1,1,1,3,4,2,2,2065,3,688,2,1,5,10,4,2,2
2,1,1,1,4,2,1,1,2,1,2,2,850,4,213,2,1,5,10,4,2,4
1,1,3,1,4,2,1,1,3,3,2,2,1900,5,380,2,1,5,10,4,2,5
1,1,3,1,1,1,1,1,3,4,2,2,1295,3,432,2,1,5,10,4,2,4
1,1,3,1,4,2,1,1,3,2,2,2,1013,3,338,2,1,5,10,5,2,5
2,1,3,1,0,2,1,1,2,4,2,2,410,2,205,2,1,5,10,2,2,7
1,1,3,1,1,1,1,1,3,4,2,2,1200,4,300,2,1,5,10,4,2,2
1,1,3,1,1,1,1,1,3,4,2,2,1895,5,379,2,1,5,10,2,2,2
2,1,1,1,0,1,2,1,3,4,2,2,2310,5,462,2,1,5,10,5,2,4
2,1,3,1,1,1,1,1,1,4,2,2,1215,3,405,2,1,5,10,5,2,5
1,1,3,1,1,1,1,1,3,4,2,2,1175,4,294,2,1,5,10,2,2,2
2,1,3,1,4,2,1,1,3,4,2,2,430,3,143,2,1,5,10,5,2,8
2,1,3,1,1,1,1,3,3,4,2,2,1194,4,299,2,1,5,10,4,2,4
2,1,3,1,1,1,1,1,3,4,2,2,963,2,482,2,1,5,10,5,2,5
1,1,3,1,1,1,1,1,1,4,2,2,5355,4,1339,2,1,5,9,5,2,2
1,1,3,1,1,1,1,1,3,4,2,2,2553,4,638,2,1,5,10,4,2,2
1,1,3,1,1,1,3,1,3,4,2,2,998,3,333,2,1,5,10,4,2,4
1,1,1,1,1,2,1,4,3,4,2,2,1000,2,500,2,1,5,10,5,2,3
2,1,3,1,1,1,1,1,3,4,2,2,856,4,214,2,1,0,10,5,2,7
2,1,3,1,1,2,1,4,2,4,2,2,3549,3,1183,2,2,0,9,4,2,5
1,1,1,1,0,1,1,1,3,4,2,2,1970,4,493,2,1,0,10,5,2,5
2,1,3,1,1,1,1,2,3,4,2,2,1156,4,289,2,1,5,10,4,2,4
2,1,3,1,3,2,1,2,1,1,2,2,600,1,600,2,1,0,10,2,2,5
1,1,3,1,1,2,1,1,3,4,2,2,968,3,323,2,1,5,10,4,2,2
2,1,3,1,4,2,1,1,1,4,2,2,1800,4,450,2,1,5,10,5,2,4
2,1,3,1,2,1,0,1,1,3,2,2,1400,2,700,2,1,5,10,2,2,2
1,1,3,1,5,2,1,1,3,4,2,2,500,1,500,2,1,5,10,2,2,6
2,1,3,1,1,2,1,1,2,4,2,2,1016,4,254,2,2,5,10,5,2,3
